equipment_type,avg_temperature_c,power_consumption_kw,runtime_hours_per_day,load_percentage,alarm_count,days_since_last_maintenance,anomaly_detected,failure_risk_score
Pump,30.864775596706796,50.454821274583146,21.01705514644191,85.43233414659515,2,318,1,1.6119318565825282
Pump,26.829559611566935,25.90456972999662,9.722700849166287,23.06910890845609,1,47,0,0.2619837069700564
Pump,21.482981660562114,23.033461111432654,16.80894547986506,89.66377378704905,1,238,0,0.8339130846853261
Pump,32.923111328584696,100.13974721978327,10.283241276739442,61.019991983514366,3,334,1,1.321181914034238
AHU,32.952891534176,9.820249922369616,23.15942132964908,51.860018789073024,2,106,0,0.9803817675293083
AHU,32.799833225782116,53.206030728743954,4.668471448710076,59.773382457414854,1,187,0,0.8049002643567369
Pump,22.059535593486167,24.34342041314959,15.5958568766591,73.39324244270648,3,159,0,0.9488241829058335
AHU,25.671068851076797,106.12297480302452,7.330070940990302,21.02123412143179,2,198,0,0.43064476084775516
AHU,34.74482415439488,69.05965902662903,18.244404103543175,89.72414851665982,0,177,0,0.9395343077064673
Pump,31.124212097269837,31.608773183337522,7.517805668373242,55.73916202491142,0,261,0,0.7514080069701945
Pump,18.46184616083452,62.77913802413329,8.707665237967152,47.437321576006255,1,287,0,0.5791691828434783
Chiller,19.108478051428364,89.12093136585833,13.887416220915162,31.059645250724568,1,293,0,0.5721404445081265
AHU,25.886833405809657,115.18357102573488,22.29669899993756,55.15722994867537,1,335,0,1.1222380436343045
Chiller,33.45674349964652,30.351290488223178,8.234287442959417,59.705821702750306,1,143,0,0.6315677249105615
AHU,27.157930565196143,106.91090379487468,6.884800422362071,52.29173555947823,1,308,0,0.8769219737626598
Chiller,26.46281263658293,112.44497312926138,19.179536637080613,74.29280750615177,1,197,0,0.690066830635413
AHU,19.79305289926272,110.38836262118761,14.01239064667862,53.67172230073808,3,225,1,1.5209360864825645
AHU,29.165261780313,78.07265103911963,22.235702247635427,96.91340622772587,1,43,0,1.408951197432152
Chiller,31.975753730203834,77.42937525999139,6.932291143196846,67.94220142588735,2,151,0,0.8525496649572968
AHU,24.46714012762856,51.36922281613962,16.918557860460787,84.59823485215271,0,296,0,0.9057786666222091
Chiller,31.185401465730568,91.52575646493561,8.657582923036301,28.748472248758308,0,63,0,0.6137608893741783
Chiller,34.396103116313796,66.09881211035717,7.135208573032786,51.78330343567246,0,130,0,1.1615236219444975
Pump,21.464029805170714,82.90537819125386,17.668588303145413,46.94781611577221,3,255,0,1.1910004394449472
AHU,26.896603730310602,54.27265894261148,15.873692398174665,65.55859105092735,2,343,0,0.610168198024049
Chiller,22.881345287437785,89.12209336496099,19.096549167246625,88.88908160491405,1,214,0,0.7996750587520733
AHU,31.478525123575267,99.81422452452314,10.189251528923647,26.267057420960533,0,73,0,0.6664603523578598
Pump,27.81908721997968,21.840169509323854,12.959433127643798,25.80598384357686,0,104,0,0.3312485359749052
Chiller,28.787901098355164,100.78691729103622,12.10943352660837,88.02541665260792,2,158,0,1.311444407548383
AHU,31.5645407134702,67.13410115588533,23.681789279330285,37.02800688306859,2,272,0,1.1531338426707853
Chiller,24.731498035261733,102.1365795453758,9.844979134787758,73.50026035598509,0,315,0,0.8400836530955117
Chiller,33.55653116291973,54.59969622921668,9.896344766935337,63.43025058886441,2,238,0,0.825561661343286
AHU,27.06149074318438,48.58965581904903,11.090964176572147,86.63148759097835,2,303,0,0.6825238673236109
AHU,20.685231988200915,110.23198423948058,15.29188162580643,30.00711278691228,1,158,0,0.5063573650148745
AHU,29.83028500886964,33.88446576806615,9.046454885274905,30.382637257808902,1,109,0,0.9128914965794881
AHU,31.485442957450324,102.08441740790646,22.30579880758548,64.54546882226461,2,9,0,0.8159767594980267
Pump,23.384948510147954,60.66236583858147,9.31371129732527,95.71029226866968,3,321,1,1.3407523389706282
AHU,32.5720473689788,64.12097589339487,21.916314631203893,53.19982066966034,3,59,1,1.2381926421864367
Chiller,33.40443533101803,40.47385237129066,6.069501272931693,46.1553680203756,2,358,0,0.9045719925683539
Pump,22.707376285422754,70.8998530711868,17.131254047993046,68.53514585583086,2,192,0,0.7976179582660935
Chiller,34.71986503615878,42.3992875717643,22.139710368764874,94.43588804360249,2,136,0,1.0938767314136009
AHU,20.392095976828895,9.515982637790016,7.374988767964591,86.9542266275699,2,251,0,0.5839628239649044
Chiller,21.43426636284233,36.279839614600945,23.3665392019851,99.63868885865759,4,146,0,1.2080892067480107
Chiller,21.131822267046445,5.733589991757928,13.057667208310233,21.80548665619017,0,347,0,0.5658579165294658
Pump,33.197825070133796,117.51080051153852,22.91430216882049,29.02865157702098,1,352,1,1.1974986627918296
Pump,29.122973389524354,116.06092912927096,17.53640087260094,68.75742106932975,1,58,0,1.1453203296803465
AHU,20.58577281477864,50.44285920931508,10.03173739747103,85.64611514670798,0,177,0,0.7277999814649924
AHU,25.485498112261933,88.76264824905928,7.766050498342128,42.81954738454132,1,288,0,0.523191947219326
Chiller,28.460066426186636,44.76770131719887,10.074700924501988,39.1368870427375,3,245,1,1.3534842710845418
Chiller,19.418889444819516,82.17571306488725,5.8603481852535,82.95806395049607,2,48,0,0.4082612903900374
Chiller,33.00107826292476,97.6244549502876,6.877359326866595,24.510548308258528,0,301,0,0.8968977304939637
AHU,31.6612601025061,113.87696813960768,6.093208806929622,49.55061180660681,3,356,1,1.735042320739059
AHU,26.58851515080285,51.02441172271228,12.458870874831154,60.46473780738638,3,100,0,1.1250248158715923
AHU,34.4411524594059,95.07926803994549,19.911567525151728,64.82789394802587,1,213,1,1.5143996786703988
Chiller,25.101936647676695,35.58177182269366,6.827671084326804,78.28921254342215,4,302,0,0.8248279012808217
Pump,34.72987542362046,118.88821493626956,6.606408663446718,48.38765787445266,1,165,0,1.0259234410841493
AHU,29.354639979661663,7.963503857900381,16.868578990346613,69.01474757396858,3,126,1,1.3706309772356902
AHU,28.789411645317003,74.40581274762891,7.943659639361325,66.83003382327651,2,302,0,0.9330110105762142
AHU,20.821233220028347,80.84318788990262,5.952200762179832,63.80928805229977,3,121,0,1.131135984603242
AHU,32.99277189117895,84.12523906352482,7.336971564111552,71.23866345137698,1,88,0,1.125454972075822
Chiller,25.26732469465046,18.844571560745237,22.47462791753552,40.7559336854461,1,217,0,0.7383419502524429
AHU,20.757967898302148,112.93092509941,20.429425055523815,26.771900286770318,0,61,0,0.4228699042252886
Pump,18.214327839587902,25.836077090759524,11.081291247101882,29.541733763179472,1,302,0,0.47851634542682014
Chiller,27.515846621852504,76.61664137258173,17.116415346547857,37.96659061231209,4,179,0,1.2492399273348311
Chiller,26.965793576085495,30.60774909915477,14.745513473360761,60.01583484182282,1,190,0,0.6478117238567159
Chiller,30.229011580275696,40.329887957446154,17.54248526965128,87.23542004368161,2,163,0,1.3446520223998808
Chiller,33.13438690130263,67.8427322987343,17.65342304925519,76.10346736707072,2,81,0,0.7591246166685633
Pump,19.349911938931502,52.9772431349263,16.57468030119986,83.12324833616377,1,170,0,0.7473242570228426
AHU,30.43544033578616,23.42594411229822,9.322027370746172,48.07804991408731,3,301,1,1.468773304386909
AHU,21.186003049658897,24.657686278397552,4.780128415256362,52.372299331884015,1,196,0,0.3415057743735466
Chiller,32.58900990367179,53.08665063872196,13.111335639802176,51.494550879249026,0,203,0,1.0271939698706032
AHU,31.924079735648153,92.08754250168258,21.819477693814076,35.34985475236012,5,47,1,1.4596039409469386
AHU,27.193493834754257,108.26593438749568,15.389945170371519,24.897332651485762,1,158,0,0.5269620701486017
Chiller,30.074127576596297,14.674681159829026,20.647820834038157,67.27328742617814,1,194,0,0.8840204471715664
AHU,23.343951924123722,50.20694936933112,23.832486859224563,99.13733467364689,1,279,0,1.005372209234519
AHU,26.009854281857848,16.528239828130815,7.272324082765525,33.34637639602103,1,317,0,0.538911180767493
AHU,31.967827261078018,6.908135272748757,17.835552782839645,23.7347855919419,1,269,0,1.132078325484303
AHU,25.807508351944637,81.09764850405502,17.485871474000493,82.36253454591463,0,199,0,0.7366838041848928
Chiller,24.08257051053251,74.2816858261576,23.59910894716557,40.20688053477794,2,224,0,0.6436755052631904
AHU,26.4016116032551,23.747198088711915,23.712014679056008,86.37150442823427,2,263,0,1.038288940654269
AHU,32.08023729143271,31.888475805702374,17.73357223448259,76.31493336276122,1,166,0,1.2945086091809974
AHU,23.698536805304837,7.726391669119614,8.872295839643886,95.65388296406437,3,180,0,0.7012353779394906
Pump,20.953947083307646,101.01892865485642,19.97111676261198,52.714178860533764,1,192,0,0.9154504125922246
AHU,30.104238345623273,117.08941854558341,6.140582684220762,72.95758715605074,0,216,0,0.9190427345059327
Chiller,32.04162961603739,20.577846731389442,19.61398608343257,57.18838246506166,3,284,1,1.0730833899811014
Chiller,19.710837134900068,31.619649583009284,22.20392248289393,70.44709578468348,3,352,1,1.089930581894495
AHU,22.07785991685106,104.86709525389742,11.656667895368706,55.967912480618985,0,107,0,0.5552807621123296
Chiller,20.413523825936895,111.54333676496125,16.61270589966161,35.09057971392599,1,98,0,0.7506626419697976
AHU,23.915003996896832,53.25714902278319,12.602854641936526,60.63179328027047,2,230,0,0.7570726372258628
Pump,25.655966641392016,10.821584310943525,12.755301099762569,62.286736114995385,1,257,0,0.7757667909838829
AHU,30.73004772837621,9.53006087467423,10.207417782162402,84.84830786081288,0,43,0,0.913420904265656
AHU,29.06950894298846,71.0042345979362,19.24259240900649,78.84165646348649,0,242,1,1.1787979199248941
AHU,28.55578564713333,50.18293752271559,22.723531283330104,73.10332991531553,2,42,0,1.0971457537935294
AHU,23.990374092364124,8.295029171430269,22.81501718468922,29.0709676442058,3,95,0,1.0425804135594532
AHU,32.30460840244092,72.07402511594402,7.495625697498676,77.6493032530972,0,254,0,1.2994489581061046
Pump,26.011881845768798,6.299791707737584,21.49487299313132,60.02441250836118,0,188,0,0.6721921028694736
AHU,34.644783946257625,95.5477751871664,18.748628828542444,91.52796288849274,1,307,1,1.7759692430845635
Pump,28.780416351027526,40.23977461088773,9.056748013805786,93.58967473044342,3,167,1,1.1060833477930516
Pump,20.146500606596547,9.629670346061692,5.345692258430291,24.412527248142837,0,271,0,0.4927666931765725
Chiller,29.49501855528238,72.66050541306264,9.35994533768756,85.6513248283583,5,125,1,1.7595481314699462
Chiller,23.526768262338884,50.73370765980129,22.244164735630513,23.01579123381365,1,161,0,0.7097289446493065
Chiller,29.667562343663654,116.9870475360722,16.663573497915444,49.37357005560181,1,87,0,0.8884048393886431
Chiller,19.183899518760896,67.58284618792575,18.421093217957438,63.383998049686326,3,309,1,1.2541980554300027
Chiller,20.97298443199131,36.65250581925595,9.143047022181918,31.848063890170195,1,226,0,0.5664010615430197
AHU,32.54753340139837,86.5854694329071,18.387763111496405,79.70510500552615,0,145,0,0.9907831075099258
Chiller,21.862052469399753,36.2215802924118,4.562430125558475,20.668376333771086,1,345,0,0.6029425533945725
Chiller,32.22969912912998,108.98797851186998,11.506426915460276,33.487923874722945,1,248,0,0.9746978382627384
Pump,22.747693503724978,48.09302660834829,16.535066970846625,66.46374638827805,1,362,0,0.7687789101351457
Chiller,28.928992470998033,68.23488471926359,6.9219313108264044,77.1510049629834,2,6,0,0.8359009767444182
Pump,29.800559749667126,10.81590693978632,20.460071488938695,93.33144821551329,1,31,0,0.9274715035175104
Chiller,26.7151308034659,54.00394236450654,8.700625976238372,76.4397321547699,0,197,0,0.6328945926647828
Chiller,23.19028150384443,100.72180706101442,17.045622256368926,73.74234162038928,2,232,0,0.8657757872588733
AHU,21.614954398308633,97.64961261678432,12.103942851506593,51.547291708053145,1,296,0,0.7244360475404298
AHU,18.564219027561247,30.79663426815552,15.920871909552943,20.102754042144113,2,325,0,0.4980171820175949
Pump,23.167088821092307,30.99909316621471,6.149011052578162,29.612740698849755,2,135,0,0.26625054464784254
AHU,29.103767439031813,98.99011090452223,4.338255998432146,62.764363580483135,1,13,0,0.724518888625289
Pump,33.951181913624204,111.99581831947243,22.191288547606025,74.01039086755358,1,4,0,1.144988300005041
Chiller,32.81047619847188,15.966505946395408,9.392600175343656,53.395862711717,0,178,0,1.0233875094456475
Chiller,31.023101201100143,56.756743534015904,20.393540055609183,78.45432092227122,2,234,1,0.9647753818142839
Pump,31.403604835306076,43.80724208088633,23.987006009444002,61.7489836265743,1,259,0,0.9017036702554094
Pump,29.30474335909192,105.12917237760553,8.228625159978224,25.93409564754498,4,140,1,1.5664348324262578
Pump,22.42487657862205,14.605365188202159,9.303414823667111,35.36130007743591,1,65,0,0.2572973636885405
AHU,33.42231552199911,29.279483394174303,17.257195752693313,87.19985785951543,3,283,1,2.0191357820280866
AHU,29.402449302399177,91.53385882244685,23.308972692012425,77.99301972995517,1,363,1,1.6419453828042878
Pump,27.52749072666748,10.898792632839793,22.31628696381488,91.5809589609996,2,306,0,0.7377221907875211
Chiller,19.886820976629178,61.64156878214327,14.057510401311697,29.404579929674924,2,205,0,0.5103616009842298
Pump,25.59994424470923,55.8423089881678,19.902205650534494,99.21780276920592,4,17,0,1.0362691996992999
Pump,25.826090610432747,43.45613558370609,6.714917061998021,36.752537115994684,1,200,0,0.36928365105824235
AHU,32.69758136188539,50.375816261676235,23.548763684080246,20.942390102931363,0,32,0,0.6319545637452366
Pump,27.293019743192403,65.9431674969768,23.28706468071973,99.79383512428433,3,212,1,1.03961910908663
Pump,24.466809332496965,23.557246214664058,7.274579157583419,42.48591083560905,6,273,0,1.1021083296585046
Chiller,34.60560558468121,70.77952600261317,9.988462496062132,73.4415562010048,1,290,0,1.2082822114835563
Pump,19.882250086547366,97.62471786949843,6.003099950135338,34.13458513410441,0,291,0,0.5053126480094703
AHU,25.18332328130306,92.41850692586829,9.434351977963594,66.41828257593133,1,234,0,0.8450405399871478
Pump,18.71441947791389,22.698489039783972,20.31911578830413,92.32279891636475,1,182,0,0.6703283863788773
Chiller,30.578370053037816,22.163689020269498,11.56631214330519,45.61449339427509,0,146,0,0.8541644789894045
Pump,33.60730138738556,35.84005229066503,5.7679393429351675,73.62031808354874,1,50,0,0.6738124775266362
AHU,22.76063460235832,46.523593529219276,10.844510495578092,35.03228710387332,1,103,0,0.4378471802996828
Chiller,32.59180850558506,51.972391861975495,23.627666684825602,69.98363189749801,4,33,1,1.767653671513977
Pump,22.96770991785226,83.1651799358347,16.59367190518406,46.916028145400816,4,89,0,0.7325158321309222
Chiller,33.48309274794656,11.51824969907107,12.323218928123154,36.89666068703613,2,341,0,0.8841696269230062
Chiller,30.817352361145325,8.987360985997634,7.3307702699454005,45.054564056290815,0,315,0,0.8152883404302028
Pump,31.683415206304456,50.069714738549536,23.723535945673895,34.307285480623946,1,241,0,0.925467920077586
Pump,18.306111445207726,85.17382459586776,20.416980185262574,92.15328862703062,1,266,0,0.8818295126201116
AHU,34.367776070258444,27.245064439995495,9.629546049018387,51.774950905370304,2,223,0,1.1290209819458823
AHU,30.353406865195495,78.77301534446894,5.40137391442379,39.62234439794939,0,236,0,1.271972242378221
AHU,23.180768621564265,34.88023586313444,5.132511147551161,55.87262728127463,5,153,0,0.7106636938814935
Chiller,32.0997093026004,106.89990251355438,6.4075629901106765,45.64289334451964,2,57,0,0.9437499586606536
Chiller,22.785860373053808,108.0043435906609,15.615371672288433,79.55354030506608,2,322,0,1.0731319683408973
AHU,32.83681527262418,39.188028492352544,22.575268424109847,97.69759295083955,1,112,0,1.1163612198245045
Pump,19.91386663700293,31.44928170577266,13.934868560119689,55.042692535811746,1,15,0,0.3614287753153704
Pump,29.96266161683353,52.299956787616594,20.858909649123945,88.88267199777923,0,269,1,1.0320381879436027
Pump,27.191874102963475,32.6611322957171,12.917732397196156,65.26904588476955,3,114,0,0.9036067379420346
Chiller,19.641085993322495,82.32414197854592,18.171670915356504,32.57885320753868,4,252,0,1.0640978612538015
AHU,22.112195080400262,99.99743872305284,18.637454745730018,75.24981936650732,2,142,0,0.9261784009760424
Chiller,18.21086861671435,82.40559505478996,7.479274118066773,61.07475977006561,1,114,0,0.6676773406517598
